CREATIVE,LINK,SPONSOR,CATEGORY,CATEGORY-STATE,L,MARKET,DISTRICT,MEDIA,AIRDATE,AIRTIME,DAYPART,STATION,AFFILIATE,PROGRAM,PROGRAM TYPE,EST. COST,AD TYPE,AFFILIATION,ELECTION,ISSUE,LEVEL,RACE,TONE,YEAR,NIELSENDMAID,MARKET-STATE
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","17:46:52","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 NEWS 530","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","19:49:03","PRIME ACCESS","WCTI","ABC","JUDGE JUDY","SLICE-OF-LIFE","140","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","06:38:55","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","07:47:18","EARLY MORNING","WCTI","ABC","GOOD MORNING AMERICA","NEWS FORUM/INTERVIEW/VARIED FORMAT","150","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","17:20:55","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 AT FIVE","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","17:39:39","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 NEWS 530","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","19:43:03","PRIME ACCESS","WCTI","ABC","JUDGE JUDY","SLICE-OF-LIFE","140","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","00:00:19","LATE FRINGE","WCTI","ABC","JIMMY KIMMEL LIVE-ABC","TALK","70","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","06:51:55","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","07:46:12","EARLY MORNING","WCTI","ABC","GOOD MORNING AMERICA","NEWS FORUM/INTERVIEW/VARIED FORMAT","150","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","17:10:15","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 AT FIVE","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","17:51:12","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 NEWS 530","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/05/2018","19:41:49","PRIME ACCESS","WCTI","ABC","JUDGE JUDY","SLICE-OF-LIFE","140","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/06/2018","06:50:33","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/06/2018","17:45:46","EARLY FRINGE","WCTI","ABC","NEWS CHANNEL 12 NEWS 530","NEWSCAST (LOCAL ONLY)","170","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/06/2018","19:28:31","PRIME ACCESS","WCTI","ABC","JUDGE JUDY","SLICE-OF-LIFE","140","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/01/2018","08:07:20","EARLY MORNING","WITN","NBC","NEWS AT SUNRISE","NEWSCAST (LOCAL ONLY)","120","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/01/2018","09:25:09","EARLY MORNING","WITN","NBC","SUNDAY TODAY","NEWS FORUM/INTERVIEW/VARIED FORMAT","130","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/01/2018","10:50:43","EARLY MORNING","WITN","NBC","MEET THE PRESS","NEWS FORUM/INTERVIEW/VARIED FORMAT","110","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","05:38:27","EARLY MORNING","WITN","NBC","WITN NEWS EARLY SUNRISE","NEWSCAST (LOCAL ONLY)","90","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","06:27:34","EARLY MORNING","WITN","NBC","WITN NEWS AT SUNRISE","NEWSCAST (LOCAL ONLY)","220","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","08:26:33","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","09:56:33","DAYTIME","WITN","NBC","MEGYN KELLY TODAY","TALK","70","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","17:08:55","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:00PM","NEWSCAST (LOCAL ONLY)","120","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","18:11:06","EARLY NEWS","WITN","NBC","WITN 7 NEWS AT 6:00PM","NEWSCAST (LOCAL ONLY)","310","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","19:10:18","PRIME ACCESS","WITN","NBC","WHEEL OF FORTUNE","GAME SHOW","340","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","19:54:20","PRIME ACCESS","WITN","NBC","JEOPARDY","GAME SHOW","340","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/02/2018","23:25:46","LATE NEWS","WITN","NBC","WITN 7 NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","220","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","06:38:05","EARLY MORNING","WITN","NBC","WITN NEWS AT SUNRISE","NEWSCAST (LOCAL ONLY)","220","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","08:54:50","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","16:44:39","EARLY FRINGE","WITN","NBC","ELLEN DEGENERES SHOW","TALK","90","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","17:41:54","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:30PM","NEWSCAST (LOCAL ONLY)","140","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","18:18:11","EARLY NEWS","WITN","NBC","WITN 7 NEWS AT 6:00PM","NEWSCAST (LOCAL ONLY)","310","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","19:05:45","PRIME ACCESS","WITN","NBC","WHEEL OF FORTUNE","GAME SHOW","340","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","19:43:00","PRIME ACCESS","WITN","NBC","JEOPARDY","GAME SHOW","340","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/03/2018","23:25:06","LATE NEWS","WITN","NBC","WITN 7 NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","220","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","05:18:12","EARLY MORNING","WITN","NBC","WITN NEWS EARLY SUNRISE","NEWSCAST (LOCAL ONLY)","90","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","06:27:40","EARLY MORNING","WITN","NBC","WITN NEWS AT SUNRISE","NEWSCAST (LOCAL ONLY)","220","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","07:26:38","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","08:46:17","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 CLA KEEPS FIGHTING TRUMP JONES","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_CLA_KEEPS_FIGHTING_TRUMP_JONES.wmv","CONSERVATIVE LEADERSHIP ALLIANCE, INC.","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/04/2018","09:59:05","DAYTIME","WITN","NBC","MEGYN KELLY TODAY","TALK","70","ISSUE-ELECTION","REPUBLICAN","PRIMARY","HEALTHCARE|TAXES|HEALTHCARE:  ANTI-ACA|PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
